user_id,spend_category,payment_type,spend_amount,neucoins_redeemed,applied,spend_7d,spend_30d,spend_60d,spend_6m,spend_1y,tx_7d,tx_30d,tx_60d,tx_6m,tx_1y,days_since_last_tx,spend_share_grocery,spend_share_travel,spend_share_electronics,spend_share_fashion,top_3_categories,pct_credit_card_spend,is_credit_carded,recency_score,bureau_score,income_range
user_109,Travel,NeuCard,6438,306,1,4592,7661,9830,32807,41174,3,14,43,66,204,26,0.4121533895620522,0.047560566626905186,0.4466939468444657,0.09359209696657693,"Electronics,Groceries,Fashion",0.3244382286350662,1,0.4203503845086819,475,3L-6L
user_110,Electronics,NeuCard,6290,180,1,4795,11583,13755,31068,36353,5,7,34,56,179,12,0.30786896923526924,0.09229948956999172,0.5673296998446579,0.03250184135008105,"Electronics,Groceries,Travel",0.33421533726011465,1,0.6703200460356393,510,3L-6L
user_111,Fashion,UPI,11837,291,0,2442,2668,8336,13702,57366,0,16,32,81,133,18,0.16671064646423306,0.5758893348987881,0.07247606331580651,0.18492395532117234,"Travel,Fashion,Groceries",0.0257424097472162,0,0.5488116360940264,746,3L-6L
user_112,Electronics,Wallet,12847,370,1,4798,11642,17955,26666,64371,9,11,13,90,99,20,0.29770033673349033,0.387900188243013,0.048821732337180006,0.26557774268631656,"Travel,Groceries,Fashion",0.34104787283062354,1,0.513417119032592,885,6L-10L
user_113,Fashion,NeuCard,10111,281,1,2355,5902,14217,33813,50566,3,21,36,114,225,23,0.23224220885190802,0.09275789870923111,0.3576261104221492,0.3173737820167118,"Electronics,Fashion,Groceries",0.8033045735180335,1,0.46455902036091146,466,10L-20L
user_114,Travel,Wallet,8672,28,1,4278,11922,19958,38751,57236,5,24,53,131,138,37,0.7538525261883863,0.05134525342635851,0.18589437529719313,0.008907845088062184,"Groceries,Electronics,Travel",0.8972984957497385,1,0.291319891133471,759,6L-10L
user_115,Electronics,Wallet,18471,148,1,4724,4988,11777,19976,32953,8,11,39,108,143,3,0.013013007115142727,0.00042349524165208525,0.8117242711643134,0.1748392264788917,"Electronics,Fashion,Groceries",0.5182183156359275,1,0.9048374180359595,656,<3L
user_116,Fashion,OtherCard,3466,266,1,2557,3952,4737,15454,35328,1,3,17,43,148,23,0.5560677036065549,0.25651657415022255,0.1283933393655241,0.05902238287769854,"Groceries,Travel,Electronics",0.45550169521922024,1,0.46455902036091146,603,10L-20L
user_117,Groceries,UPI,866,295,0,545,4102,10241,13664,21338,6,21,45,59,72,58,0.11188786710207564,0.15748920576462552,0.4715265979438954,0.2590963291894033,"Electronics,Fashion,Travel",0.030824618699370254,0,0.14466517663899506,532,10L-20L
user_118,Travel,NeuCard,4388,10,0,4719,10272,16616,26827,55865,5,16,53,102,187,34,0.10968672858466787,0.02474374419832853,0.14682242933551765,0.7187470978814859,"Fashion,Electronics,Groceries",0.8792043375853826,1,0.3219582715376759,626,3L-6L
user_119,Fashion,OtherCard,17255,163,0,3835,4480,6896,19678,48993,1,8,45,80,228,2,0.45347923060041473,0.1700097998932316,0.2712565853192053,0.10525438418714839,"Groceries,Electronics,Travel",0.013010213425872719,0,0.9355069850316178,481,10L-20L
user_120,Groceries,OtherCard,10361,112,0,593,6947,15935,39295,42971,7,23,45,52,101,3,0.10741240363582676,0.027454814356502225,0.49936664439134726,0.36576613761632376,"Electronics,Fashion,Groceries",0.9447500802102118,1,0.9048374180359595,633,6L-10L
user_121,Fashion,NeuCard,11514,186,0,4839,12578,16732,40710,43136,6,12,36,114,133,56,0.07214485540906265,0.2814124673216136,0.26190743115662257,0.3845352461127012,"Fashion,Travel,Electronics",0.48921624868809066,1,0.1546382645492548,328,10L-20L
user_122,Groceries,Wallet,13091,294,0,3804,11348,16967,38509,62982,4,14,20,22,108,36,0.6328164309876765,0.18774113969950207,0.16826114074602105,0.011181288566800344,"Groceries,Travel,Electronics",0.3419344935747266,1,0.30119421191220214,392,10L-20L
user_123,Travel,OtherCard,4977,231,0,1459,6973,8909,21383,24345,4,21,42,103,237,39,0.03901156661365894,0.12455865408178497,0.019819815206127342,0.8166099640984289,"Fashion,Travel,Groceries",0.9242184348426601,1,0.2725317930340126,629,6L-10L
user_124,Electronics,Wallet,4100,226,1,3493,9062,12869,16536,46479,6,6,22,68,204,47,0.37706535715026573,0.04291662858182721,0.5306695455505775,0.04934846871732954,"Electronics,Groceries,Fashion",0.024390993110096737,0,0.20873982339007963,483,10L-20L
user_125,Groceries,UPI,13916,309,1,2601,5591,12742,40989,41848,8,10,27,103,231,53,0.25518485582494066,0.20388743794093253,0.33162762083875263,0.20930008539537412,"Electronics,Groceries,Fashion",0.5814248948690871,1,0.17090171280152483,394,10L-20L
user_126,Fashion,Wallet,7181,97,0,2444,7927,17420,44797,89613,8,11,20,80,117,34,0.12068527799263418,0.0940703366468569,0.7748977785856274,0.010346606774881601,"Electronics,Groceries,Travel",0.5489325244993376,1,0.3219582715376759,652,6L-10L
user_127,Travel,UPI,6576,54,0,2672,4571,7807,30164,34302,8,20,29,60,103,30,0.12300880645910076,0.04353067484723798,0.7885030664565815,0.04495745223707981,"Electronics,Groceries,Fashion",0.21932040121138208,1,0.36787944117144233,564,3L-6L
user_128,Groceries,Wallet,17107,110,1,4200,6704,9056,31676,66868,5,10,16,28,113,55,0.4414768474246099,0.1749045424502773,0.18255159154215542,0.20106701858295725,"Groceries,Fashion,Electronics",0.42888743135021057,1,0.1598797460796939,318,10L-20L
user_129,Fashion,OtherCard,18977,151,0,16,2788,4720,12997,38637,9,22,59,59,102,43,0.11072592310891631,0.1302039474855585,0.22695171824811836,0.5321184111574068,"Fashion,Electronics,Travel",0.6522640059437702,1,0.23851255385430242,798,3L-6L
user_130,Fashion,OtherCard,19177,245,1,3191,11086,19642,47333,57742,5,9,35,68,141,24,0.060600530646935165,0.031774439303689755,0.9019144236151841,0.005710606434190871,"Electronics,Groceries,Travel",0.7271311968819275,1,0.44932896411722156,438,6L-10L
user_131,Fashion,UPI,10360,405,0,392,5737,10653,23077,27094,2,17,49,110,228,39,0.4419011415153081,0.422384206216864,0.09603096452778964,0.03968368774003822,"Groceries,Travel,Electronics",0.0007168587065797816,0,0.2725317930340126,872,10L-20L
user_132,Groceries,NeuCard,14324,68,0,424,5501,10999,29851,40302,0,14,14,92,213,12,0.04026330712529939,0.3058192426951162,0.26336081088935764,0.39055663929022677,"Fashion,Travel,Electronics",0.9368534300910153,1,0.6703200460356393,824,10L-20L
user_133,Groceries,UPI,16482,311,1,571,1725,2671,25272,53599,6,20,53,130,263,3,0.630335960559282,0.26771031665568273,0.03852265098392064,0.06343107180111465,"Groceries,Travel,Fashion",0.1645253723928124,0,0.9048374180359595,554,6L-10L
user_134,Groceries,UPI,10688,288,0,3631,4218,13787,33790,44068,3,6,9,79,223,45,0.5476481101996263,0.06965606114649647,0.022330384450034147,0.360365444203843,"Groceries,Fashion,Travel",0.2335804342223592,1,0.22313016014842982,384,3L-6L
user_135,Electronics,Wallet,5440,249,0,1120,5691,7130,25150,50094,0,7,23,53,103,13,0.12302237792365117,0.6034088039196249,0.2509320076475036,0.02263681050922029,"Travel,Electronics,Groceries",0.26347344569384823,1,0.6483443410015097,757,6L-10L
user_136,Groceries,Wallet,10653,35,1,241,2062,9792,17947,61711,7,22,25,88,125,12,0.706840770064603,0.0715890329097987,0.098425225205456,0.12314497182014238,"Groceries,Fashion,Electronics",0.03782013655203531,0,0.6703200460356393,831,3L-6L
user_137,Groceries,UPI,10678,238,0,3897,4882,9739,13322,14456,5,20,45,69,119,26,0.038025246227339736,0.4962264932469173,0.09517474509280097,0.370573515432942,"Travel,Fashion,Electronics",0.12305212359032491,0,0.4203503845086819,861,3L-6L
user_138,Groceries,OtherCard,12594,147,0,4095,8174,8514,24029,54160,5,8,11,48,57,5,0.11653613977230869,0.3999262176851906,0.4385983450306593,0.04493929751184151,"Electronics,Travel,Groceries",0.986349922944162,1,0.8464817248906141,391,10L-20L
user_139,Electronics,Wallet,19462,466,1,2279,5627,6009,10018,47905,1,13,13,26,145,16,0.16973952637841724,0.1737531391882052,0.0610364354304881,0.5954708990028896,"Fashion,Travel,Groceries",0.31521673737728606,1,0.5866462195100318,899,3L-6L
user_140,Groceries,NeuCard,4632,226,0,788,7087,16835,36545,75007,0,12,18,25,173,35,0.6116635795883617,0.10516339973918268,0.22748650351207675,0.0556865171603788,"Groceries,Electronics,Travel",0.11530109033904934,0,0.3114032239145977,368,6L-10L
user_141,Fashion,Wallet,13768,243,1,714,4545,13036,23446,45966,1,2,31,84,153,39,0.14339271814539092,0.018752558347640245,0.6179674975651437,0.21988722594182505,"Electronics,Fashion,Groceries",0.10699126117462332,0,0.2725317930340126,336,6L-10L
user_142,Groceries,Wallet,14378,490,0,4854,6095,6233,30765,52634,3,5,13,14,98,48,0.10778912378121432,0.18827887934090645,0.5279484569822045,0.17598353989567464,"Electronics,Travel,Fashion",0.7194599676699719,1,0.20189651799465538,439,20L+
user_143,Fashion,NeuCard,17860,336,0,2849,3038,3396,21997,58929,1,8,42,119,175,34,0.05396386479636498,0.13393491385109133,0.5212882909630581,0.2908129303894855,"Electronics,Fashion,Travel",0.8545686640326409,1,0.3219582715376759,865,6L-10L
user_144,Fashion,UPI,502,445,0,775,6311,11242,16209,21248,0,14,21,76,201,16,0.13425302652440127,0.257309977917667,0.2864092184459489,0.32202777711198277,"Fashion,Electronics,Travel",0.2569522995084699,1,0.5866462195100318,477,<3L
user_145,Fashion,NeuCard,17222,364,0,4026,5006,14720,33473,54754,6,16,39,99,137,40,0.02731270847935121,0.21529747961892717,0.36973843022090086,0.38765138168082086,"Fashion,Electronics,Travel",0.02090951233523497,0,0.26359713811572677,436,<3L
user_146,Electronics,UPI,255,490,1,2247,3945,7401,27423,74822,7,15,33,54,86,1,0.2341443799024753,0.04578052462131831,0.4005902310495533,0.31948486442665314,"Electronics,Fashion,Groceries",0.2230900184453558,1,0.9672161004820059,489,6L-10L
user_147,Electronics,UPI,13213,481,1,78,1793,3420,14115,24557,5,11,46,80,97,56,0.06843574114667988,0.4735444676930262,0.1452188769181326,0.3128009142421613,"Travel,Fashion,Electronics",0.056515690796757334,0,0.1546382645492548,641,6L-10L
user_148,Electronics,UPI,8917,200,0,3926,6519,16014,25149,33401,3,15,41,56,112,12,0.007952845958723377,0.22288544566073867,0.3479141484889874,0.42124755989155044,"Fashion,Electronics,Travel",0.10339493663004151,0,0.6703200460356393,858,6L-10L
user_149,Groceries,NeuCard,8350,153,1,855,4991,11617,17339,44925,5,6,37,86,181,51,0.33308333861681305,0.5534423811279781,0.07421207183943548,0.03926220841577338,"Travel,Groceries,Electronics",0.43150811984764237,1,0.18268352405273466,304,6L-10L
user_150,Fashion,UPI,2325,449,0,2148,8598,13602,41015,58583,2,9,22,64,111,1,0.2507899334226447,0.022395076461498985,0.48376247359547486,0.2430525165203814,"Electronics,Groceries,Fashion",0.22991837086163258,1,0.9672161004820059,556,<3L
user_151,Electronics,OtherCard,11679,72,0,1031,6069,15395,42631,63441,7,13,30,46,87,51,0.13508553515419677,0.7748095662865478,0.019915780616445337,0.07018911794280992,"Travel,Groceries,Fashion",0.5159458785254234,1,0.18268352405273466,542,6L-10L
user_152,Electronics,NeuCard,15945,200,0,4940,9373,16025,31539,33090,9,20,47,126,152,27,0.24489631780713414,0.10376364836733248,0.634990367195226,0.016349666630307354,"Electronics,Groceries,Travel",0.25349375325719037,1,0.4065696597405991,714,6L-10L
user_153,Groceries,OtherCard,16948,295,0,3271,8704,15120,26248,38873,1,19,47,104,177,42,0.26190756501735396,0.2936149086947905,0.34747278550329874,0.09700474078455684,"Electronics,Travel,Groceries",0.9405373011029476,1,0.2465969639416065,642,3L-6L
user_154,Electronics,UPI,7009,16,0,3576,4674,7844,12288,46685,4,10,25,26,135,58,0.10594961097069411,0.43362651233741434,0.05066585378089477,0.4097580229109967,"Travel,Fashion,Groceries",0.9059439679262645,1,0.14466517663899506,678,3L-6L
user_155,Groceries,Wallet,4821,128,1,4182,11278,15113,22731,48980,0,9,43,46,77,25,0.22076163019154163,0.3833868529712978,0.33376924927405655,0.06208226756310386,"Travel,Electronics,Groceries",0.566806105010466,1,0.4345982085070782,893,3L-6L
user_156,Travel,UPI,15234,216,0,3456,5782,13799,34130,35491,5,20,50,88,113,21,0.12318544669488375,0.2962231375851044,0.08286021268045267,0.4977312030395592,"Fashion,Travel,Groceries",0.35442399198738617,1,0.4965853037914095,445,3L-6L
user_157,Electronics,OtherCard,13823,60,0,3506,6753,8904,26964,53113,1,3,6,11,35,46,0.14063483985628075,0.03599968632014712,0.11528189181303597,0.7080835820105362,"Fashion,Groceries,Electronics",0.38114688203473557,1,0.21581508339868974,622,6L-10L
user_158,Travel,OtherCard,5326,426,0,407,1302,10731,11927,16297,3,12,48,116,190,42,0.07747248287275683,0.4073587595069968,0.42848250409666305,0.08668625352358332,"Electronics,Travel,Fashion",0.41185228314449696,1,0.2465969639416065,421,3L-6L
user_159,Groceries,NeuCard,5322,103,0,2711,10540,17445,29742,35025,5,10,26,94,116,54,0.026526382506861294,0.39345441902638567,0.11389984580548936,0.46611935266126364,"Fashion,Travel,Electronics",0.727579322134944,1,0.16529888822158653,551,3L-6L
user_160,Fashion,Wallet,18230,41,1,3088,9504,12338,15125,22735,9,26,64,83,139,2,0.1806906023243327,0.20527512403076786,0.46509305368063236,0.14894121996426715,"Electronics,Travel,Groceries",0.4516389955188379,1,0.9355069850316178,610,3L-6L
user_161,Electronics,NeuCard,17502,24,0,1668,8648,17838,41654,84980,7,24,49,112,237,34,0.2588530400684627,0.20866328727285266,0.20243436276767313,0.33004930989101156,"Fashion,Groceries,Travel",0.8567299465058974,1,0.3219582715376759,900,20L+
user_162,Groceries,OtherCard,19381,38,0,147,6910,9477,35514,50438,7,11,49,64,150,59,0.4180786019246594,0.1134768852786745,0.1877255201618094,0.2807189926348567,"Groceries,Fashion,Electronics",0.9440947859303646,1,0.1399224880243094,774,10L-20L
user_163,Fashion,UPI,6070,290,0,4327,6001,7308,15235,62842,5,11,14,64,94,57,0.06774879289717373,0.07014983604103626,0.5846544674320016,0.27744690362978847,"Electronics,Fashion,Travel",0.33594615337893385,1,0.14956861922263506,869,3L-6L
user_164,Fashion,Wallet,1731,130,0,3897,6806,15654,35356,80073,3,4,33,69,132,11,0.297195222058069,0.3602039962028402,0.010266630275497735,0.33233415146359313,"Travel,Fashion,Groceries",0.5606944813756801,1,0.6930406200864415,791,3L-6L
user_165,Travel,UPI,8372,497,0,1950,9900,12560,37802,48428,7,17,46,118,150,23,0.350594827980278,0.388373029951535,0.2192052788303565,0.04182686323783037,"Travel,Groceries,Electronics",0.09505653683256443,0,0.46455902036091146,874,3L-6L
user_166,Groceries,UPI,19929,228,0,365,1295,5025,28098,62859,7,19,40,108,109,4,0.049056776495041074,0.6874364023486248,0.11997070235167859,0.14353611880465544,"Travel,Fashion,Electronics",0.200469047766359,1,0.8751733190429475,646,6L-10L
user_167,Fashion,Wallet,7873,107,1,1674,6058,12265,14441,15310,9,13,23,64,81,19,0.025448898384910674,0.01799525218007237,0.5935514288005933,0.36300442063442356,"Electronics,Fashion,Groceries",0.4134657667101601,1,0.530819450562014,786,<3L
user_168,Electronics,NeuCard,7082,171,1,4531,5254,8416,28543,60095,0,5,6,62,145,38,0.2799192771840068,0.10971151387080177,0.5378178569139273,0.07255135203126421,"Electronics,Groceries,Travel",0.20620271590177885,1,0.28176928909495835,772,10L-20L
user_169,Electronics,UPI,2106,434,0,4494,7434,8574,17366,18380,3,16,27,92,126,38,0.1452977725114265,0.42594959737921767,0.23264171209646353,0.19611091801289232,"Travel,Electronics,Fashion",0.8765604907887176,1,0.28176928909495835,681,6L-10L
user_170,Travel,OtherCard,3286,477,0,2546,8961,17419,44647,54750,3,14,43,51,164,12,0.2371462539061067,0.24087522683579415,0.3982266450764231,0.12375187418167609,"Electronics,Travel,Groceries",0.15828625605909807,0,0.6703200460356393,579,10L-20L
user_171,Fashion,UPI,13703,101,0,562,6611,8319,29125,46111,6,9,44,107,252,40,0.014553159924615158,0.06131370716469878,0.7502126692313547,0.17392046367933126,"Electronics,Fashion,Travel",0.45566082155309195,1,0.26359713811572677,371,3L-6L
user_172,Groceries,Wallet,8352,353,0,3562,4651,8281,28489,73270,6,11,28,49,158,56,0.6145380500693235,0.003668957119080542,0.3627895229783365,0.019003469833259467,"Groceries,Electronics,Fashion",0.6056992404598757,1,0.1546382645492548,820,10L-20L
user_173,Electronics,Wallet,5950,11,0,2489,7067,10278,38760,69231,7,16,41,74,161,52,0.110660069583578,0.3331452513874078,0.4540032062762033,0.10219147275281099,"Electronics,Travel,Groceries",0.6918639081608444,1,0.17669444575659674,665,10L-20L
user_174,Fashion,Wallet,12972,274,0,772,1707,8245,17416,50874,4,21,27,81,152,44,0.13038721082312382,0.6171295622903384,0.2382075138394428,0.014275713047094893,"Travel,Electronics,Groceries",0.38306936972650674,1,0.23069318225496285,393,3L-6L
user_175,Fashion,NeuCard,10467,100,0,2037,4332,14034,16485,41554,6,20,20,48,172,11,0.2923804753299944,0.12815634764507716,0.2959549548586295,0.28350822216629895,"Electronics,Groceries,Fashion",0.8690990687247285,1,0.6930406200864415,672,6L-10L
user_176,Travel,UPI,1262,43,0,3423,3578,4053,4681,21554,7,14,39,76,105,12,0.39774154534947326,0.20112403607531446,0.08179365840927814,0.31934076016593416,"Groceries,Fashion,Travel",0.5683191510779255,1,0.6703200460356393,638,3L-6L
user_177,Electronics,NeuCard,18560,442,0,2567,3637,11321,21142,44390,8,16,38,55,107,55,0.2946253729671178,0.1812266153917487,0.06863132612325153,0.45551668551788194,"Fashion,Groceries,Travel",0.4395077804475518,1,0.1598797460796939,736,3L-6L
user_178,Electronics,NeuCard,17880,304,0,1573,3531,12699,20477,44101,2,6,31,101,238,9,0.5992049482193115,0.05785642792232766,0.009905262389744639,0.33303336146861623,"Groceries,Fashion,Travel",0.06724063405203662,0,0.7408182206817179,635,3L-6L
user_179,Groceries,Wallet,6429,444,0,3694,6195,7402,11098,54614,2,11,16,80,166,32,0.21131781749658712,0.4132358378171372,0.2651439875604793,0.1103023571257964,"Travel,Electronics,Groceries",0.464689468445165,1,0.34415378686541237,791,6L-10L
user_180,Electronics,Wallet,16709,16,0,3291,9635,11595,39601,68662,3,22,27,27,165,56,0.4489295342581633,0.016786368214135955,0.16838345954560408,0.3659006379820968,"Groceries,Fashion,Electronics",0.8207358408157303,1,0.1546382645492548,339,6L-10L
user_181,Groceries,NeuCard,15347,329,0,1246,7025,7582,27640,51810,4,9,16,19,31,39,0.28369601696760643,0.23342613335055787,0.38885453562560385,0.09402331405623193,"Electronics,Groceries,Travel",0.6145410182213155,1,0.2725317930340126,658,20L+
user_182,Electronics,UPI,4832,56,1,3719,7938,8820,29133,37157,9,24,47,50,89,53,0.29250994907324523,0.03242851673869727,0.1876255310898641,0.4874360030981933,"Fashion,Groceries,Electronics",0.8321624537291183,1,0.17090171280152483,873,3L-6L
user_183,Travel,OtherCard,6488,310,0,3839,9983,14744,33893,50571,0,2,23,49,137,15,0.17211041595867552,0.6801064595442905,0.047398858335621984,0.10038426616141204,"Travel,Groceries,Fashion",0.4940116705993056,1,0.6065306597126334,553,20L+
user_184,Electronics,NeuCard,3796,496,1,359,5422,11289,32042,70298,6,15,33,75,142,44,0.09803476498576606,0.14244946100065484,0.4768526089501824,0.28266316506339667,"Electronics,Fashion,Travel",0.11846170509448184,0,0.23069318225496285,880,3L-6L
user_185,Groceries,UPI,11675,302,0,2376,6206,13169,26141,46552,8,18,54,112,153,34,0.47611823910946255,0.050605429532051306,0.4595714611398604,0.013704870218625913,"Groceries,Electronics,Travel",0.01363984583588107,0,0.3219582715376759,697,10L-20L
user_186,Groceries,Wallet,6368,11,1,3009,3863,11029,19336,63139,7,17,34,65,211,2,0.594897721704023,0.10818328490054697,0.1023928133870854,0.19452618000834468,"Groceries,Fashion,Travel",0.3032195467185912,1,0.9355069850316178,469,3L-6L
user_187,Travel,Wallet,9995,317,0,2993,3632,11561,16517,35813,4,20,50,82,175,55,0.5380828921322349,0.009325681124367468,0.08270745160241601,0.3698839751409816,"Groceries,Fashion,Electronics",0.6979904714977925,1,0.1598797460796939,810,3L-6L
user_188,Electronics,UPI,7761,79,1,962,3200,8547,18742,45035,3,6,42,69,87,4,0.28547632630156355,0.12572895788466384,0.31307794939986994,0.2757167664139027,"Electronics,Groceries,Fashion",0.7902599039416938,1,0.8751733190429475,559,10L-20L
user_189,Electronics,OtherCard,8458,215,1,3632,5234,12503,29579,56751,6,9,38,92,114,25,0.2725420260221056,0.15836144087718373,0.0776168153693683,0.4914797177313424,"Fashion,Groceries,Travel",0.2957528346203294,1,0.4345982085070782,883,3L-6L
user_190,Travel,Wallet,16816,338,0,1827,8486,18288,37834,58962,4,20,52,111,164,10,0.40051167152745476,0.03838885160087799,0.19461260673124484,0.36648687014042247,"Groceries,Fashion,Electronics",0.4956539208832471,1,0.7165313105737893,758,10L-20L
user_191,Electronics,Wallet,6571,263,0,1613,2054,10179,11284,29541,6,14,23,92,156,6,0.03492175614117834,0.6032345581660297,0.2979295185926884,0.06391416710010363,"Travel,Electronics,Fashion",0.4211189044340816,1,0.8187307530779818,828,6L-10L
user_192,Electronics,Wallet,14569,478,0,1640,7680,10134,29526,42381,0,18,54,115,254,52,0.12513723836274732,0.17899674385883807,0.39701611971841905,0.29884989805999573,"Electronics,Fashion,Travel",0.41052278435142786,1,0.17669444575659674,640,6L-10L
user_193,Groceries,UPI,13110,148,0,2216,8150,12644,31189,50831,0,4,15,94,117,55,0.18832090824931363,0.38759417910860583,0.2148168555196836,0.2092680571223969,"Travel,Electronics,Fashion",0.2313487132001505,1,0.1598797460796939,356,6L-10L
user_194,Electronics,NeuCard,8143,80,0,4312,10237,12183,27600,63185,9,14,43,76,109,9,0.09205896663481081,0.1018455035407598,0.569556221717515,0.23653930810691443,"Electronics,Fashion,Travel",0.13637110502945837,0,0.7408182206817179,517,10L-20L
user_195,Electronics,Wallet,12399,214,0,377,6663,9471,34200,54225,2,4,30,85,137,41,0.00948321216779593,0.572327961452316,0.014730619078582622,0.4034582073013055,"Travel,Fashion,Electronics",0.19668855823121312,0,0.25495539602650996,763,<3L
user_196,Travel,NeuCard,15928,484,0,4214,11572,18214,32402,36860,1,1,39,51,186,51,0.15587954491818323,0.6976973580267889,0.13320191059458958,0.013221186460438307,"Travel,Groceries,Electronics",0.0553323871633461,0,0.18268352405273466,546,10L-20L
user_197,Travel,OtherCard,6938,373,0,4285,8913,12738,32821,38128,1,20,28,83,100,33,0.0894929601222785,0.20519181338655434,0.6425435329694416,0.06277169352172572,"Electronics,Travel,Groceries",0.19813074182357704,0,0.33287108369807955,672,10L-20L
user_198,Fashion,Wallet,16113,463,1,369,6739,10275,40236,81937,6,21,41,58,114,2,0.09835941286195495,0.6041227062609508,0.05407211381690502,0.24344576706018933,"Travel,Fashion,Groceries",0.009200897625379456,0,0.9355069850316178,716,<3L
user_199,Groceries,Wallet,2672,197,0,2196,3532,9600,22202,40627,9,19,30,83,194,7,0.4011801492714175,0.032339924579808006,0.32888744142296256,0.23759248472581185,"Groceries,Electronics,Fashion",0.6272584006359783,1,0.7918895663367816,330,3L-6L
user_200,Electronics,OtherCard,19323,199,1,3747,7447,11249,31419,81250,1,13,41,117,121,30,0.18960119356126354,0.48630843358995496,0.051061904860744155,0.2730284679880373,"Travel,Fashion,Groceries",0.3163754073876829,1,0.36787944117144233,667,10L-20L
user_201,Electronics,Wallet,15879,24,0,651,1599,6298,15554,58981,3,12,44,86,98,10,0.015727303437131464,0.21331589461828518,0.020204079634267156,0.7507527223103163,"Fashion,Travel,Electronics",0.9731447114269086,1,0.7165313105737893,858,6L-10L
user_202,Fashion,NeuCard,1961,465,0,769,4142,6112,26696,54969,1,3,17,55,137,44,0.27400823312753436,0.20217905816770745,0.3272944628132685,0.19651824589148958,"Electronics,Groceries,Travel",0.19371705077629786,0,0.23069318225496285,407,6L-10L
user_203,Electronics,UPI,10367,88,0,2421,10242,16048,30260,68766,5,13,14,74,102,6,0.4319812813080098,0.1557254049290919,0.3217145089035138,0.09057880485938441,"Groceries,Electronics,Travel",0.3458285703095939,1,0.8187307530779818,883,3L-6L
user_204,Groceries,NeuCard,10754,267,0,780,6895,13037,14950,20618,7,18,56,97,99,44,0.06521801019385412,0.3934739374574936,0.071069695234712,0.4702383571139402,"Fashion,Travel,Electronics",0.3578411586415332,1,0.23069318225496285,717,6L-10L
user_205,Fashion,UPI,17460,142,1,1716,2175,4994,30786,56720,9,22,39,117,206,1,0.3541706041563394,0.5238824777780509,0.0054291266145289315,0.11651779145108078,"Travel,Groceries,Fashion",0.00845149606246054,0,0.9672161004820059,697,3L-6L
user_206,Groceries,UPI,14477,58,0,3983,11551,20645,42549,89744,3,3,5,22,125,5,0.14327250838751696,0.6371064208823631,0.10255956339790798,0.11706150733221195,"Travel,Groceries,Fashion",0.8392079530394589,1,0.8464817248906141,571,6L-10L
user_207,Fashion,NeuCard,4012,409,1,1311,5957,6321,16914,24611,4,21,27,49,171,40,0.40931057435916174,0.3021423596108162,0.11590125935430007,0.17264580667572207,"Groceries,Travel,Fashion",0.03199446014432472,0,0.26359713811572677,415,10L-20L
user_208,Fashion,NeuCard,18044,488,0,3359,3751,8009,9781,34198,3,19,36,89,164,31,0.05800763788879541,0.7990630661117927,0.033075452337458684,0.10985384366195325,"Travel,Fashion,Groceries",0.9401798347292414,1,0.3558189185373419,885,3L-6L
user_209,Travel,NeuCard,18317,364,0,522,4460,7579,34115,50561,2,10,47,76,205,19,0.012973804396419347,0.12426613835583984,0.7514444460913522,0.11131561115638851,"Electronics,Travel,Fashion",0.8920743510936207,1,0.530819450562014,555,6L-10L
user_210,Groceries,NeuCard,1805,25,0,521,2308,4171,23335,63932,4,12,48,105,212,56,0.10110785521391853,0.7794354674568462,0.012139239330947137,0.10731743799828829,"Travel,Fashion,Groceries",0.5355219160859636,1,0.1546382645492548,380,20L+
user_211,Electronics,OtherCard,5822,46,0,4878,9818,9933,22929,33680,8,17,49,116,197,33,0.21922441844655077,0.19632051349623247,0.3280743728455304,0.25638069521168627,"Electronics,Fashion,Groceries",0.5435955749112921,1,0.33287108369807955,427,10L-20L
user_212,Electronics,Wallet,6967,287,0,2320,9694,16778,40585,86803,7,25,55,121,197,49,0.2499825351445685,0.011690414248904124,0.3321393605044784,0.4061876901020489,"Fashion,Electronics,Groceries",0.6537779229561563,1,0.19527756283568573,534,10L-20L
user_213,Groceries,UPI,11813,265,0,935,3192,11208,40530,47882,7,21,31,101,102,15,0.36090920005124605,0.15972492567993665,0.05962619718290562,0.4197396770859116,"Fashion,Groceries,Travel",0.387050011934887,1,0.6065306597126334,852,6L-10L
user_214,Electronics,NeuCard,10789,15,0,2230,3368,5752,8623,22139,7,11,14,31,157,24,0.22888989378785307,0.6962181740996511,0.02982339479188534,0.04506853732061023,"Travel,Groceries,Fashion",0.6472222833978555,1,0.44932896411722156,480,10L-20L
user_215,Electronics,NeuCard,14118,198,0,4040,7848,11783,25017,48316,7,21,38,44,178,11,0.1140555211134815,0.753728990297252,0.09915604673025934,0.03305944185900704,"Travel,Groceries,Electronics",0.04476838868848687,0,0.6930406200864415,456,<3L
user_216,Groceries,NeuCard,13246,400,0,4583,9324,17066,34110,66067,6,25,28,67,92,6,0.7413413362473347,0.002847050715521863,0.20429712324204088,0.05151448979510254,"Groceries,Electronics,Fashion",0.05404762734972657,0,0.8187307530779818,753,3L-6L
user_217,Fashion,OtherCard,2790,406,0,4941,12359,17801,40427,69354,7,8,41,110,197,38,0.24320388384063713,0.10674939023512034,0.30606640519082934,0.34398032073341317,"Fashion,Electronics,Groceries",0.45723041961954436,1,0.28176928909495835,870,3L-6L
